"username","gender","location","Location_Name"
"Overlordi4","Male","RUS","Russia"
"Kosatena","Female","SVK","Slovakia"
"Darkonlore","Male","SGP","Singapore"
"hiseki",NA,"USA","United States"
"beta_ghost","Female","ROU","Romania"
"RyomaShrai","Male","LTU","Lithuania"
"prab16","Male","CAN","Canada"
"hahah","Male","MYS","Malaysia"
"codlegion","Male","CAN","Canada"
"YuiNyanDesu","Female","JPN","Japan"
"taoyue","Female","POL","Poland"
"Shaaron23","Female","MEX","Mexico"
"Dual2k","Male","ESP","Spain"
"Haou1828","Female","DEU","Germany"
"trzcina_cukrowa","Female","POL","Poland"
"hate_you","Female","POL","Poland"
"exochan","Female","POL","Poland"
"Setsunina90",NA,"ITA","Italy"
"Midnytez","Female","BRN","Brunei"
"6_Julia_9","Female","ITA","Italy"
"Ctrlaltdefeat_","Male","NLD","Netherlands"
"Choklit","Female","CHE","Switzerland"
"Anicube","Male","DEU","Germany"
"Cryorazor","Male","MYS","Malaysia"
"Raven_from_stone",NA,"RUS","Russia"
"CanIBeUrHero","Male","PRT","Portugal"
"YuriBunny","Non-Binary","RUS","Russia"
"klipol","Male","MUS","Mauritius"
"Stone43","Male","RUS","Russia"
"butterflys-dream","Female","ARG","Argentina"
"Zayedkhan","Male","BGD","Bangladesh"
"Kyoshiro16","Male","PHL","Philippines"
"NoxiousRaven","Male","CAN","Canada"
"roeboe","Male","NLD","Netherlands"
"IvanCrystal","Male","UKR","Ukraine"
"datefruit","Male","BLR","Belarus"
"Sakuya82","Female","DEU","Germany"
"Toddynho_1","Female","BRA","Brazil"
"Krengg","Male","UKR","Ukraine"
"chihaya83282","Female","IND","India"
"Shijo","Female","MEX","Mexico"
"SlashER_XD","Male","PHL","Philippines"
"Ateigna","Female","POL","Poland"
"Tokubei","Male","HUN","Hungary"
"Ocean81","Male","ITA","Italy"
"Karachiel","Female","DEU","Germany"
"RaviRishieharan","Male","IND","India"
"Lenisha-chan","Female","USA","United States"
"don_themed","Male","MAR","Morocco"
"IskuZeR",NA,"DEU","Germany"
"Reira8900","Female","FRA","France"
"Procrast1nator","Male","ISL","Iceland"
"funkedelica","Female","BGR","Bulgaria"
"Saitta","Female","AUS","Australia"
"Mendelkun","Male","BRA","Brazil"
"waxesnostalgic","Female","USA","United States"
"Eclipze","Male","GRC","Greece"
"StardustReverie","Male","FIN","Finland"
"ryuk","Male","GBR","United Kingdom"
"lainera","Female","LTU","Lithuania"
"ClairePirate","Female","AUS","Australia"
"Akora","Male","GBR","United Kingdom"
"valiant_spirit","Male","PHL","Philippines"
"ppetttyy","Female","BGR","Bulgaria"
"belent1990","Male","ROU","Romania"
"pentanol","Male","QAT","Qatar"
"Superman41k","Male","RUS","Russia"
"Ixowa","Female","ESP","Spain"
"Alekseev","Male","RUS","Russia"
"Swardi1","Male","FRO","Faroe Islands"
"Hazze","Male","LTU","Lithuania"
"yooshiro","Male","BRA","Brazil"
"Yaboku","Female","LVA","Latvia"
"maroto","Male","PRT","Portugal"
"Wyrmhero","Male","USA","United States"
"natsu01","Male","PHL","Philippines"
"joewallace","Male","VEN","Venezuela"
"rafi234","Male","BGD","Bangladesh"
"alrhybrid","Female","TUR","Turkey"
"franckyros","Male","MEX","Mexico"
"Burzty","Male","DNK","Denmark"
"Ellisaine","Female","PRT","Portugal"
"hjvcxm","Female","POL","Poland"
"Sheome","Female","POL","Poland"
"CoolScriBble","Male","CZE","Czechia"
"Beschutzer","Male","GEO","Georgia"
"Waddle-doo777","Female","FRA","France"
"Tommerz","Male","ITA","Italy"
"WendiMaberu","Female","VNM","Vietnam"
"teu","Female","POL","Poland"
"MarielCM","Female","CRI","Costa Rica"
"Lestats","Male","LVA","Latvia"
"Selucreh98","Male","GRC","Greece"
"Garin","Male","GBR","United Kingdom"
"Ghibi","Male","SWE","Sweden"
"Fallen_Saint","Male","DNK","Denmark"
"ChickenNuggets21",NA,"ITA","Italy"
"Thai777","Male","CAN","Canada"
"AgentNone","Male","RUS","Russia"
"arden-kun","Male","PHL","Philippines"
"Cellhavoc","Male","FIN","Finland"
"iAikojin","Female","PHL","Philippines"
"Joyard","Female","BRA","Brazil"
"Shironeko-san","Female","ITA","Italy"
"-Eny-","Female","PRT","Portugal"
"iliyanski89","Male","BGR","Bulgaria"
"Sh3p1","Male","BGR","Bulgaria"
"nekomimint",NA,"BRA","Brazil"
"7mD",NA,"ARE","United Arab Emirates"
"iulia_k","Female","BEL","Belgium"
"ranzielle","Male","PHL","Philippines"
"Rikuunojuu","Male","DEU","Germany"
"vindez","Male","ISR","Israel"
"dekathor","Male","CRI","Costa Rica"
"livetc","Female","RUS","Russia"
"YoshiixD","Female","POL","Poland"
"ONBananaOFF","Male","POL","Poland"
"Zebby","Female","SWE","Sweden"
"-YosH-","Male","PHL","Philippines"
"JustJohy","Female","CZE","Czechia"
"YuniMiyukiHime","Female","JPN","Japan"
"Shinyatsuki","Female","PRT","Portugal"
"jukko","Female","JPN","Japan"
"thexbax","Male","CHL","Chile"
"Seitokaicho","Female","UKR","Ukraine"
"ILoveHannahS","Male","SLB","Solomon Islands"
"shoujo_moments","Female","CAN","Canada"
"Kanoe-san","Female","CHL","Chile"
"kagaryuu","Female","CZE","Czechia"
"meDZElder","Male","RUS","Russia"
"AkemiNanako","Female","FRA","France"
"Fuzone","Male","SGP","Singapore"
"K9xVulcan","Male","ZAF","South Africa"
"mayonakakitty","Female","CAN","Canada"
"Vanaikii","Female","POL","Poland"
"Lyleli","Female","FRA","France"
"KWE3N","Male","LVA","Latvia"
"Slefiw","Male","ARG","Argentina"
"Kareem","Male","AUS","Australia"
"i_am_nothing","Male","RUS","Russia"
"eSuba94","Male","POL","Poland"
"JTricks","Male","CAN","Canada"
"waag","Male","SWE","Sweden"
"cibo01","Male","RUS","Russia"
"Vook","Male","USA","United States"
"thewang","Male","SGP","Singapore"
"HeiwajimaRedfox","Female","GRC","Greece"
"imaweirdo","Female","DEU","Germany"
"9001","Male","NOR","Norway"
"PocaHola","Female","DEU","Germany"
"Aphatus","Male","PRT","Portugal"
"fawnandboy","Female","NZL","New Zealand"
"iloveje_hoho","Female","IDN","Indonesia"
"Dark_Kat","Female","PRT","Portugal"
"bal2","Male","NOR","Norway"
"Rozalia","Female","POL","Poland"
"Aunica","Female","AUS","Australia"
"aranab1","Female","LVA","Latvia"
"yurishiro","Female","CAN","Canada"
"Aizawa","Female","MYS","Malaysia"
"erkin","Male","TUR","Turkey"
"tigerwoods","Male","ITA","Italy"
"dollswar","Female","MYS","Malaysia"
"filipinkaa","Female","POL","Poland"
"BlakeCartwright",NA,"MYS","Malaysia"
"imbecilic","Female","USA","United States"
"Scarab","Male","FIN","Finland"
"Dorkfar","Male","FRA","France"
"Mela_x_Sofi","Female","GRC","Greece"
"Neily","Female","ISR","Israel"
"HawluchaSucks",NA,"CAN","Canada"
"Drakkoholic",NA,"FRA","France"
"Loalder","Male","BRA","Brazil"
"riyuji",NA,"PHL","Philippines"
"Smdx","Male","POL","Poland"
"FDEL","Male","CAN","Canada"
"yokochan","Female","ISR","Israel"
"Yoite_Miharu","Female","ITA","Italy"
"Holcker","Female","RUS","Russia"
"ShadowGiglioNero","Female","ISL","Iceland"
"Ayumi111","Female","POL","Poland"
"pomellojuice","Male","JPN","Japan"
"Tem_Tem",NA,"NOR","Norway"
"greizais","Male","LVA","Latvia"
"GeloXIII","Male","RUS","Russia"
"Kiryu","Male","ITA","Italy"
"Rinzura","Male","DEU","Germany"
"Pinarai","Female","IRL","Ireland"
"Bonaccia","Female","NZL","New Zealand"
"DisturbiaLux",NA,"POL","Poland"
"abuanime","Male","BEL","Belgium"
"takku-de","Male","DEU","Germany"
"Meer_Chi","Female","SAU","Saudi Arabia"
"kiraakitten","Female","DEU","Germany"
"Novaet","Male","DEU","Germany"
"Gilyu","Male","CAN","Canada"
"heart-pirate","Female","BRA","Brazil"
"Jarlakxen","Male","ARG","Argentina"
"Cibo_00","Male","RUS","Russia"
"Lolwutmikeyway","Female","GBR","United Kingdom"
"metalraver","Male","NLD","Netherlands"
"DemonicWolfox","Female","DEU","Germany"
"Mafs","Female","PRT","Portugal"
"iy4d","Male","SAU","Saudi Arabia"
"Raffyortiiz","Male","PHL","Philippines"
"LadyChico",NA,"POL","Poland"
"chaoskh","Male","MYS","Malaysia"
"cj-chan","Female","PHL","Philippines"
"myzeroseven","Male","PHL","Philippines"
"sircyrus0","Male","NLD","Netherlands"
"agatCha","Female","POL","Poland"
"Asa_Rammstein","Female","RUS","Russia"
"Evachan","Female","NLD","Netherlands"
"endrance1018","Male","JPN","Japan"
"djmaxlover","Male","MYS","Malaysia"
"H_Taichou","Male","ITA","Italy"
"Arkii",NA,"IRL","Ireland"
"shuuuxxx","Female","PHL","Philippines"
"DarK_Art","Male","CAN","Canada"
"ticklemebougy","Male","GGY","Guernsey"
"xiaoche18","Female","PHL","Philippines"
"Bolemole","Male","ESP","Spain"
"Durarara123","Male","DEU","Germany"
"LittleSoarbreakr","Male","NZL","New Zealand"
"ceddiebear","Female","PHL","Philippines"
"Urushiharadeesu","Male","BRA","Brazil"
"Dipto-kun","Male","BGD","Bangladesh"
"sideofdarkness","Female","LVA","Latvia"
"MetallicAlice","Female","DEU","Germany"
"peternguyen95","Male","CAN","Canada"
"bitchescomeandgo","Male","RUS","Russia"
"misscharlie","Female","PRT","Portugal"
"Juuk","Female","FIN","Finland"
"donkikong7","Female","GUM","Guam"
"VongolaRainy","Male","ITA","Italy"
"CreAm3R","Male","LVA","Latvia"
"Rogue22","Male","PRI","Puerto Rico"
"dennis116","Male","RUS","Russia"
"Lanhikari","Male","CHL","Chile"
"Ruzu",NA,"MYS","Malaysia"
"_Miketsukami_","Male","USA","United States"
"Avalokitesvara","Male","VEN","Venezuela"
"yorro","Male","PHL","Philippines"
"Tatsumecz","Female","CZE","Czechia"
"KirasNote","Male","USA","United States"
"hanasaki-san","Female","LVA","Latvia"
"Itsike",NA,"RUS","Russia"
"draghan","Male","POL","Poland"
"Janace","Male","PHL","Philippines"
"ezimodnar",NA,"HUN","Hungary"
"Jaishthhi_2396","Female","IND","India"
"bbutch666","Male","RUS","Russia"
"melnais12","Male","LVA","Latvia"
"Iamyourfather","Male","CAN","Canada"
"phantomDC","Male","USA","United States"
"Elapid","Female","CAN","Canada"
"teyha","Female","MYS","Malaysia"
"CatastropheMan","Male","IRL","Ireland"
"Ji00gu","Male","DEU","Germany"
"Lukinin","Male","POL","Poland"
"azyl_amolap","Female","PHL","Philippines"
"RikaSeiki","Female","JPN","Japan"
"Kizuwe1lf-","Male","ISL","Iceland"
"Norrix","Male","RUS","Russia"
"Shariff","Male","MAR","Morocco"
"Lambet","Female","ATA","Antarctica"
"Yamiro","Female","POL","Poland"
"Riakage-Dono","Male","ARE","United Arab Emirates"
"ChargedCoin","Male","SGP","Singapore"
"awittz","Female","HRV","Croatia"
"Nibui-Chan","Male","CAN","Canada"
"DraynaRue",NA,"GBR","United Kingdom"
"limerick","Male","ITA","Italy"
"Zoobii","Female","PHL","Philippines"
"Noreifni","Male","COL","Colombia"
"Creesteena","Female","DEU","Germany"
"alex_creed19","Male","DNK","Denmark"
"Oath-Reaper","Female","SWE","Sweden"
"Este","Male","ARG","Argentina"
"Kizunamu","Female","NLD","Netherlands"
"Cpteleon","Male","CHE","Switzerland"
"Canadiot","Male","CAN","Canada"
"Vanorc","Male","FRA","France"
"Nechromanta","Male","HUN","Hungary"
"konekochu","Female","CAN","Canada"
"lonewalker","Male","ARG","Argentina"
"SunStain","Male","GBR","United Kingdom"
"IceShark","Female","CZE","Czechia"
"Thaiane","Female","BRA","Brazil"
"arrowhawk","Male","NOR","Norway"
"TBO","Male","GBR","United Kingdom"
"owlknight0v0","Male","PRI","Puerto Rico"
"Bush","Male","GBR","United Kingdom"
"Adelia23","Female","PHL","Philippines"
"LuciaLaFontaine","Female","PHL","Philippines"
"omar50311","Male","TUN","Tunisia"
"kookiestarX","Female","GBR","United Kingdom"
"Ddortp","Male","GBR","United Kingdom"
"Jose_Cruz","Male","BRA","Brazil"
"Haapa","Male","FIN","Finland"
"sterl1","Male","AUS","Australia"
"Shivar","Male","ZAF","South Africa"
"mizrachetti45","Female","GBR","United Kingdom"
"haszky","Female","POL","Poland"
"sohjpex","Male","PHL","Philippines"
"BakaYuki","Female","MUS","Mauritius"
"fredmortis","Male","DNK","Denmark"
"femto999","Male","CYP","Cyprus"
"Voivodian","Male","AUS","Australia"
"PixelPox","Female","FIN","Finland"
"ImContagious","Female","POL","Poland"
"senjou-kun","Male","BLR","Belarus"
"Secret","Male","USA","United States"
"Amitra_Drakhar","Female","IRL","Ireland"
"AnimeJesus","Male","CAN","Canada"
"PolarnyXX",NA,"POL","Poland"
"FataKlut","Male","NOR","Norway"
"Dimentioluc","Male","BRA","Brazil"
"-xAttack609x-","Male","NLD","Netherlands"
"shadowraptor","Male","NLD","Netherlands"
"riziqfarhan","Male","IDN","Indonesia"
"Xxmiko_tanxX","Female","JPN","Japan"
"Rinvee","Female","POL","Poland"
"Mihane_Tetsuya","Female","RUS","Russia"
"xerith","Male","GEO","Georgia"
"dewzzjr","Male","IDN","Indonesia"
"Anime_Trenz","Male","NPL","Nepal"
"Masta","Female","POL","Poland"
"zangetsu99","Male","NOR","Norway"
"zahodnik_miensk","Male","BLR","Belarus"
"Balt29","Male","FRA","France"
"zeroArc","Male","AUS","Australia"
"Wsujrdfginoh","Male","JPN","Japan"
"C-mplex","Male","CZE","Czechia"
"MyFriendOfMisery","Male","JEY","Jersey"
"Nacedico","Male","JPN","Japan"
"DustofMoments","Male","CAN","Canada"
"gutiro11","Female","CAN","Canada"
"Yanaira128","Female","CHE","Switzerland"
"appius000","Male","RUS","Russia"
"dronka87","Female","POL","Poland"
"lShiin","Male","CHL","Chile"
"KiRiT0sh","Male","PAK","Pakistan"
"cxAlena","Female","BLR","Belarus"
"Nestro","Male","DEU","Germany"
"Helsoul3","Male","GBR","United Kingdom"
"heythomass","Female","RUS","Russia"
"rainx0009",NA,"MYS","Malaysia"
"Pazakos","Male","GRC","Greece"
"Joh-chi","Male","SWE","Sweden"
"PotatoPope","Female","IRL","Ireland"
"Snaggle","Male","CAN","Canada"
"RaD","Male","TUR","Turkey"
"alias7","Female","KWT","Kuwait"
"suddenlybruno","Male","PRT","Portugal"
"HUTTBURT","Male","PRI","Puerto Rico"
"Shattiiee","Male","HUN","Hungary"
"azahinhasan","Male","BGD","Bangladesh"
"vicka92","Female","ARG","Argentina"
"realaya","Female","EGY","Egypt"
"chezy23","Male","PHL","Philippines"
"xamzast","Male","FRA","France"
"blackdiamond11","Female","PHL","Philippines"
"KuuroiNeko","Male","BRA","Brazil"
"TakuyaDreikorg","Male","ESP","Spain"
"Akai-chan","Female","BGR","Bulgaria"
"cruelcore1","Male","HRV","Croatia"
"Radsmil","Male","MYS","Malaysia"
"Dannysckr","Female","THA","Thailand"
"Illusion_DKB","Male","JEY","Jersey"
"MaRoOo7","Male","SAU","Saudi Arabia"
"Xeiri","Female","SWE","Sweden"
"CandyBoy01",NA,"USA","United States"
"Riroshi","Male","PRT","Portugal"
"Cyborg_Dragon","Male","IRL","Ireland"
"_septima_","Female","UKR","Ukraine"
"zelos7","Male","RUS","Russia"
"rainbow_mushroom","Female","AUS","Australia"
"ekleclipseie","Female","MEX","Mexico"
"hikarinanao","Female","IDN","Indonesia"
"purplxholic","Female","SGP","Singapore"
"Pi-face","Female","FRA","France"
"Candage","Male","POL","Poland"
"midori_-w-","Female","URY","Uruguay"
"tasoula","Female","GRC","Greece"
"Minako_Aino","Female","IDN","Indonesia"
"laudia","Female","POL","Poland"
"takumikira","Male","MYS","Malaysia"
"Xesta","Male","DEU","Germany"
"KaunghtetKyaw","Male","MMR","Myanmar (Burma)"
"Catchthefox","Male","LTU","Lithuania"
"fuzokyu13","Male","PHL","Philippines"
"LuzBeliCo","Male","PER","Peru"
"PicoLoo","Female","POL","Poland"
"AnimeBrainStorm","Female","DNK","Denmark"
"Agnostar","Male","QAT","Qatar"
"RuriGokou-","Male","CHL","Chile"
"DX5536","Male","DEU","Germany"
"Asiusa","Female","POL","Poland"
"martin_swift","Female","UKR","Ukraine"
"Tomatito","Male","ARG","Argentina"
"JMKhan","Male","BGD","Bangladesh"
"xxiFkaxx","Female","BGR","Bulgaria"
"Otaku-PT","Male","PRT","Portugal"
"Pengarty","Male","IRL","Ireland"
"kolossolimperial","Male","USA","United States"
"moonlight_shadow","Female","HRV","Croatia"
"NekoJul","Female","UKR","Ukraine"
"CrazyClown","Male","AUS","Australia"
"Tommy0wn","Male","JPN","Japan"
"SilencingSilver","Female","USA","United States"
"Pespi_93","Female","ITA","Italy"
"WatashiNoTenshi","Female","PHL","Philippines"
"Dhia","Female","IDN","Indonesia"
"N_I",NA,"FRA","France"
"mary_lu","Female","UKR","Ukraine"
"Bloody_Tear","Male","EGY","Egypt"
"shanaDURV","Female","PHL","Philippines"
"darthkanus","Male","PRI","Puerto Rico"
"Kushio","Female","AUS","Australia"
"Foxdie","Male","RUS","Russia"
"Roham21",NA,"DEU","Germany"
"kcoban","Male","TUR","Turkey"
"Yelliks","Male","USA","United States"
"JojoAyuni","Female","IDN","Indonesia"
"vsimon94","Female","PHL","Philippines"
"AwhhKawaii","Male","CAN","Canada"
"shyhana94","Female","KWT","Kuwait"
"defaulteg","Male","LVA","Latvia"
"BabyBull","Male","JAM","Jamaica"
"SammyG","Male","DEU","Germany"
"Dirizhabl","Male","RUS","Russia"
"Ony-san","Male","CZE","Czechia"
"SakuraGirl13","Female","SWE","Sweden"
"sillmarien","Female","HRV","Croatia"
"Larf91","Male","MEX","Mexico"
"Xenic","Male","AUS","Australia"
"Limakiro","Female","COL","Colombia"
"Isumi","Female","ITA","Italy"
"saxzer","Female","PHL","Philippines"
"Jarohn","Male","UKR","Ukraine"
"Yoshi_u","Female","POL","Poland"
"VincentsDial","Male","PHL","Philippines"
"Jvisje","Male","NLD","Netherlands"
"Adeline","Female","COL","Colombia"
"Lockhead","Male","DEU","Germany"
"Axelle","Female","CZE","Czechia"
"lewiivannguard","Male","AUS","Australia"
"sophia-purple","Female","PRT","Portugal"
"bulakralj","Male","HRV","Croatia"
"pure_cure","Male","ZAF","South Africa"
"plgiang","Female","VNM","Vietnam"
"-Smartas-","Male","POL","Poland"
"devilbrain","Male","RUS","Russia"
"Yuumi","Female","RUS","Russia"
"XmagnusX669600","Male","NOR","Norway"
"Sublimit","Male","NOR","Norway"
"Ahmad_Awaludin","Male","IDN","Indonesia"
"Adamcze","Male","CZE","Czechia"
"Yayoi","Male","FRA","France"
"DarkEssence","Male","PHL","Philippines"
"StaticAlchemist","Male","SGP","Singapore"
"orihalchon","Male","IDN","Indonesia"
"Ty-Chan","Female","USA","United States"
"Trayget","Male","VEN","Venezuela"
"kbmac","Male","USA","United States"
"Lejmer","Male","SVK","Slovakia"
"HimeYona","Female","POL","Poland"
"Toradori","Female","RUS","Russia"
"Tsubuzaki_Anko","Male","THA","Thailand"
"waykim","Female","MYS","Malaysia"
"ThirdQED","Male","USA","United States"
"SeiSoraYu","Female","LTU","Lithuania"
"WatanukiKimihiro",NA,"JPN","Japan"
"jazzkeshi","Female","ARG","Argentina"
"Nivlek_Cross","Male","HKG","Hong Kong SAR China"
"hellion","Female","ITA","Italy"
"Inoue-san","Female","DEU","Germany"
"KuroNoTenshi21","Male","GRC","Greece"
"xDisengagex","Male","POL","Poland"
"SuddenDeath56","Male","POL","Poland"
"Egosu-niichan","Male","BEL","Belgium"
"Densetsu","Male","PRT","Portugal"
"echomaru","Female","ROU","Romania"
"Medtax","Male","CZE","Czechia"
"flash-dsl","Male","CHE","Switzerland"
"snowflake05","Female","BGR","Bulgaria"
"godcomplex","Male","GBR","United Kingdom"
"konata87","Male","CAN","Canada"
"LaVic","Male","UKR","Ukraine"
"Glacialis","Male","GEO","Georgia"
"Burnover","Male","DEU","Germany"
"ankoi","Female","FIN","Finland"
"unknownsolution","Female","MYS","Malaysia"
"SakamotoXV","Male","PRT","Portugal"
"finally",NA,"THA","Thailand"
"tofuu","Female","AUS","Australia"
"Biby-Chan","Female","CHL","Chile"
"Huntz","Male","THA","Thailand"
"Ceb","Male","PHL","Philippines"
"Holystars","Male","FRA","France"
"Animelover27","Female","PHL","Philippines"
"Flapples","Male","RUS","Russia"
"matsuken92","Male","JPN","Japan"
"Asashi_","Male","ITA","Italy"
"radjack","Male","PRT","Portugal"
"impr0","Male","PAK","Pakistan"
"AvatarWan","Male","MYS","Malaysia"
"graveangel","Male","JPN","Japan"
"Seidi_Joestar","Male","GRC","Greece"
"AndreCarvalho299","Male","BRA","Brazil"
"monsterosity","Male","GBR","United Kingdom"
"baby_let","Female","PHL","Philippines"
"Toffee86","Female","DEU","Germany"
"AYIUR","Male","CHL","Chile"
"feardb","Male","BLR","Belarus"
